"storeLocation","customer.gender","customer.age","customer.email","customer.satisfaction","couponUsed","purchaseMethod"
"Seattle",F,54,banecov@ludi.bw,4,FALSE,"In store"
"New York",F,30,arutuk@zun.am,5,FALSE,"In store"
"Seattle",F,64,worvo@fuz.az,4,TRUE,"Phone"
"New York",F,27,zucu@goros.gs,5,FALSE,"In store"
"Denver",F,25,puma@efatic.az,5,FALSE,"In store"
"Seattle",F,57,guhroz@hog.vg,5,FALSE,"Online"
"New York",M,23,lonro@rikamec.fm,5,FALSE,"In store"
"Denver",F,67,vu@ena.pl,1,FALSE,"In store"
"Austin",F,22,fezkiuc@gik.ne,4,FALSE,"In store"
"London",M,20,bid@fanoloz.pf,2,FALSE,"Phone"
"Seattle",F,34,goh@ufeka.gi,1,TRUE,"Online"
"Seattle",M,44,lubo@bifi.bt,2,FALSE,"In store"
"Denver",F,59,zanuhego@wa.gov,2,FALSE,"In store"
"London",M,49,urdera@voltib.mp,3,FALSE,"In store"
"Denver",F,62,zawic@wuni.co.uk,4,FALSE,"In store"
"Seattle",F,39,oba@apu.bv,4,FALSE,"Online"
"London",M,54,sohoba@em.bo,4,FALSE,"Online"
"Austin",F,38,vaduggod@jel.ke,4,FALSE,"In store"
"Denver",M,59,amnoznu@na.tw,3,FALSE,"Online"
"Denver",M,31,seglem@funu.sb,4,FALSE,"Online"
"London",M,33,vuc@atve.mo,2,FALSE,"In store"
"San Diego",F,56,aru@labook.kw,2,FALSE,"In store"
"New York",M,66,vacahhib@otibe.ax,4,FALSE,"In store"
"Seattle",F,40,fuwohup@izudabe.fi,5,FALSE,"Online"
"Denver",M,48,vi@afacolag.sm,5,FALSE,"Online"
"London",F,36,alibauv@wowa.fr,3,FALSE,"Online"
"London",M,34,si@navcebope.pn,1,FALSE,"In store"
"Denver",M,42,ur@cone.ss,3,FALSE,"In store"
"Austin",F,34,le@orfu.tr,3,FALSE,"In store"
"Austin",M,50,nuje@lamgohdij.pm,5,FALSE,"In store"
"London",F,26,divanuna@eko.mz,5,FALSE,"Online"
"Seattle",M,47,evako@zimvav.pt,4,FALSE,"In store"
"Denver",F,42,sigofto@codah.mo,3,FALSE,"Online"
"Denver",F,73,karagtef@ikita.ge,4,FALSE,"In store"
"London",M,50,mo@is.al,4,FALSE,"Phone"
"Denver",M,36,zewot@ar.is,5,FALSE,"In store"
"Denver",M,37,zazon@hiavuka.eg,3,FALSE,"In store"
"Seattle",M,34,edpuzo@zoovzin.ls,1,FALSE,"In store"
"New York",F,42,mukubkam@siapiviv.mp,4,FALSE,"Online"
"Seattle",F,67,fajiwkis@zitzitpi.ky,5,FALSE,"In store"
"New York",F,50,go@valda.sd,4,FALSE,"In store"
"Denver",M,45,uzaeg@copuzad.ph,5,FALSE,"Online"
"New York",F,31,ozjir@lunmazsez.bw,2,FALSE,"In store"
"Denver",M,26,ronukij@su.mn,3,FALSE,"Online"
"Austin",F,60,sunbe@joju.mm,3,FALSE,"In store"
"Seattle",M,39,howuc@levehije.at,5,TRUE,"In store"
"Austin",M,25,mintaob@tono.af,4,TRUE,"Phone"
"London",F,53,ma@cor.jm,4,FALSE,"In store"
"New York",F,64,kokem@febagugud.mu,5,FALSE,"In store"
"Austin",F,26,pumafa@lim.ch,5,TRUE,"Phone"
"New York",F,72,finmotci@mehpip.ph,5,FALSE,"In store"
"Austin",F,29,ko@niufci.ky,4,FALSE,"Online"
"New York",M,36,saakena@koirog.ch,4,TRUE,"Online"
"Austin",F,37,roske@surat.rs,3,FALSE,"Online"
"London",F,23,tag@jahivkec.nc,1,FALSE,"Phone"
"London",M,26,pehuhu@ceafre.hr,1,TRUE,"In store"
"Seattle",M,43,ozeiled@pukvabso.ye,2,FALSE,"In store"
"New York",F,48,ze@ninar.am,4,FALSE,"In store"
"Seattle",M,57,zigekva@cadut.com,5,FALSE,"In store"
"Seattle",F,35,aca@nupsikij.li,3,FALSE,"Online"
"New York",F,26,mokso@sifufdir.is,4,FALSE,"Online"
"San Diego",F,72,tun@zaj.at,4,FALSE,"Phone"
"New York",F,39,zoracjun@oruvewvol.sd,4,FALSE,"In store"
"London",M,34,izeeda@haktellan.ch,3,FALSE,"In store"
"Seattle",M,38,pa@kijkosu.tp,5,FALSE,"In store"
"San Diego",F,47,hud@ijor.re,1,FALSE,"Online"
"Denver",F,61,lur@zujgal.km,5,FALSE,"In store"
"Austin",F,36,rotapsu@rais.mc,5,FALSE,"Phone"
"Denver",F,19,tuji@ocakuhew.gm,3,FALSE,"In store"
"Denver",M,27,wuh@fuhavew.ba,1,TRUE,"In store"
"London",M,26,hev@fedog.ck,2,FALSE,"Online"
"New York",M,19,cahel@setguha.mw,3,FALSE,"In store"
"New York",F,16,tegpo@pa.om,4,FALSE,"Phone"
"Seattle",M,43,subja@id.bo,4,FALSE,"Online"
"Seattle",M,43,egaba@atovebu.tv,5,FALSE,"In store"
"Denver",F,30,damipgud@galzo.my,4,TRUE,"In store"
"Austin",F,25,la@gieti.be,1,FALSE,"Phone"
"Denver",M,47,ifsapmet@lucej.fj,4,FALSE,"In store"
"San Diego",F,68,wotju@gu.nz,4,FALSE,"In store"
"Denver",F,39,ize@ele.er,4,FALSE,"In store"
"Seattle",F,59,vedbanwar@rahluh.bs,5,FALSE,"Online"
"Seattle",F,56,guz@vitpo.ad,4,FALSE,"Online"
"Denver",M,42,se@fuunew.it,1,FALSE,"In store"
"New York",M,30,te@jam.cv,5,FALSE,"In store"
"Seattle",M,36,co@jabejaz.tl,1,FALSE,"Online"
"San Diego",F,64,nedigzuk@aju.ck,5,FALSE,"Online"
"London",M,26,mihsevo@vallepe.mt,5,FALSE,"Online"
"Austin",M,67,zumu@sef.pt,3,FALSE,"In store"
"Denver",F,64,lolpiis@laz.vg,5,FALSE,"Phone"
"Seattle",M,59,no@we.va,5,FALSE,"Online"
"London",F,43,dolol@ulu.hm,2,FALSE,"In store"
"Denver",M,26,nof@daal.tr,5,FALSE,"In store"
"Austin",F,37,cihcopve@bohuc.tv,3,FALSE,"Online"
"Denver",M,32,legka@obi.vc,2,FALSE,"In store"
"Austin",F,59,ridumva@fo.sh,3,FALSE,"In store"
"Denver",M,54,kevpeddev@hunen.am,3,FALSE,"Phone"
"Denver",M,52,una@suplensu.fo,5,FALSE,"In store"
"London",M,18,foes@tavwir.mz,5,TRUE,"Online"
"Denver",F,61,huri@firwo.td,3,FALSE,"In store"
"London",M,48,labiw@mupwi.au,1,FALSE,"In store"
"New York",M,43,sire@ifu.ye,5,FALSE,"Online"
"Seattle",M,34,ekekoz@muuruku.rw,5,FALSE,"Phone"
"Denver",F,33,asegas@bihol.ws,5,FALSE,"In store"
"London",M,74,jonoad@revsuf.gp,3,FALSE,"In store"
"Austin",F,42,vud@gobkidwa.gi,1,FALSE,"Online"
"Denver",F,21,wockos@rubmi.id,4,FALSE,"Online"
"New York",F,19,ci@saana.pt,4,FALSE,"In store"
"Seattle",M,38,ec@uvtimrez.cw,5,TRUE,"Online"
"Denver",M,53,fo@zov.ie,3,FALSE,"In store"
"Denver",F,52,levuz@mogpipfaz.au,2,FALSE,"In store"
"Austin",M,55,vuonero@jog.fm,4,TRUE,"In store"
"New York",F,42,zo@fuj.sk,2,FALSE,"In store"
"Denver",F,62,ustinnel@aho.kw,4,FALSE,"Online"
"Seattle",M,28,liukebi@feba.cn,4,FALSE,"In store"
"Seattle",M,29,po@guknes.lb,4,FALSE,"In store"
"Austin",M,20,ibhi@eboga.ax,3,FALSE,"In store"
"Denver",M,48,ijo@koszih.gov,3,FALSE,"In store"
"Denver",M,53,cokje@dum.gf,4,FALSE,"Online"
"Seattle",F,52,huhal@hizmi.cd,4,FALSE,"In store"
"Denver",M,24,uro@pipewe.gd,4,FALSE,"In store"
"Denver",F,63,viafe@uksorro.lu,3,FALSE,"In store"
"London",M,31,ihokuv@wed.be,4,TRUE,"In store"
"New York",F,65,puzuz@ub.mq,5,FALSE,"Online"
"Austin",F,52,ri@ro.pe,3,FALSE,"In store"
"Austin",F,29,hutiz@nepsugi.bt,3,FALSE,"In store"
"Denver",F,19,bupowo@ame.ae,5,FALSE,"In store"
"London",M,49,se@pi.gl,4,FALSE,"In store"
"New York",M,38,ecousojit@ide.kz,4,FALSE,"In store"
"Denver",M,36,muhauhu@cafsa.su,4,FALSE,"Online"
"Denver",F,67,zusebicok@ko.sv,3,FALSE,"Phone"
"New York",M,43,du@ihta.ie,5,FALSE,"In store"
"New York",M,56,muulvew@kakujfob.va,4,FALSE,"Online"
"Seattle",M,63,hihcev@kob.su,4,FALSE,"In store"
"Denver",M,29,ge@mumwu.aw,5,FALSE,"In store"
"Denver",M,54,acsil@nuureake.mw,5,TRUE,"Online"
"Austin",F,48,rolviv@maf.it,4,FALSE,"In store"
"Denver",F,44,safufa@ti.lv,5,FALSE,"In store"
"Seattle",F,39,zik@jad.bs,5,FALSE,"Online"
"London",M,69,reste@zen.do,5,FALSE,"Phone"
"Denver",F,63,zelbumdot@utaesi.ai,3,TRUE,"In store"
"Denver",M,41,wadgow@gemohar.gn,5,FALSE,"Phone"
"Austin",F,44,jec@nil.sk,1,FALSE,"In store"
"Austin",M,37,ta@nu.it,5,FALSE,"In store"
"Austin",F,42,vajajisoc@gogesiil.bv,4,FALSE,"Phone"
"Seattle",F,72,si@her.ne,4,FALSE,"In store"
"London",M,36,gebeke@de.eg,4,FALSE,"Online"
"San Diego",F,38,rojbommuh@var.ec,3,FALSE,"Phone"
"New York",F,48,do@ulojig.it,4,FALSE,"In store"
"Seattle",F,36,ga@areho.bs,4,FALSE,"In store"
"New York",F,54,bano@uh.gt,3,FALSE,"In store"
"Denver",M,33,mug@uk.mx,3,FALSE,"In store"
"San Diego",F,65,winfehiw@ucearo.km,2,FALSE,"In store"
"Seattle",F,37,wenmurjid@wa.bq,1,FALSE,"In store"
"Seattle",M,62,liz@fo.by,3,TRUE,"In store"
"San Diego",F,42,momdac@cazse.sx,4,FALSE,"In store"
"Denver",M,42,wupposa@ratrieho.ky,4,FALSE,"Online"
"London",M,59,tuc@nihtap.pw,3,FALSE,"In store"
"Austin",F,65,tapul@jahenu.ee,1,FALSE,"Online"
"Seattle",F,22,ul@ga.hr,3,FALSE,"Online"
"Denver",M,63,ahlojor@as.st,3,FALSE,"In store"
"London",F,38,wi@ne.gg,4,TRUE,"In store"
"London",M,48,tocotup@visviz.ru,5,FALSE,"Online"
"New York",F,29,zop@unpifcuv.bs,4,FALSE,"In store"
"London",F,42,wocow@jogohit.ai,5,FALSE,"Phone"
"London",F,64,mom@pacded.ne,3,FALSE,"Phone"
"Denver",F,57,akuzut@kutzi.tm,5,FALSE,"In store"
"Austin",F,39,taco@tunfili.li,5,FALSE,"Online"
"New York",F,44,juvuf@natdizwig.gw,1,FALSE,"Phone"
"London",F,42,taf@ak.gr,4,FALSE,"Online"
"London",F,45,okitiiw@miwvesel.bd,2,FALSE,"In store"
"Seattle",M,39,jadbaovu@abdav.cm,4,FALSE,"Online"
"Seattle",M,26,gaf@locehi.in,4,FALSE,"In store"
"San Diego",F,39,az@pulmo.ng,4,FALSE,"In store"
"Denver",M,44,fokatwuw@eluwa.sa,1,TRUE,"Online"
"Denver",F,39,aj@femukin.dm,3,FALSE,"Online"
"Austin",M,54,puos@keweza.bg,1,FALSE,"Online"
"Denver",F,67,sec@osce.cc,5,FALSE,"Online"
"Seattle",M,28,ho@hi.va,4,FALSE,"Online"
"Austin",M,43,hi@jifi.cz,2,FALSE,"Online"
"Denver",F,70,nari@gegcad.as,4,FALSE,"Online"
"London",F,45,wemza@rasbuga.mq,4,TRUE,"In store"
"London",M,36,pena@lodebhep.cf,4,FALSE,"In store"
"London",M,37,uc@far.io,3,FALSE,"In store"
"London",F,54,gi@meli.np,5,FALSE,"In store"
"Austin",F,19,albu@azaditna.sy,5,FALSE,"In store"
"New York",F,36,fa@oviov.ht,5,FALSE,"In store"
"New York",M,21,turmiwteh@koli.pt,5,FALSE,"In store"
"London",F,42,vut@tub.jm,4,TRUE,"Online"
"New York",F,31,ja@tompu.pf,5,FALSE,"Online"
"Seattle",F,26,gijcifwal@ekga.sx,5,FALSE,"Online"
"Seattle",F,73,ru@oklod.cz,2,FALSE,"In store"
"Seattle",F,25,ujfapid@ijdap.pn,5,FALSE,"In store"
"London",M,27,pup@unoconeb.kr,4,FALSE,"In store"
"Denver",F,53,lijacaf@gu.fj,5,FALSE,"In store"
"Seattle",F,35,nin@esiguwah.ma,3,FALSE,"In store"
"Seattle",F,55,mu@ewe.ci,5,FALSE,"In store"
"Seattle",F,39,zevup@jogowik.va,5,FALSE,"Online"
"London",F,42,nucaak@megohu.za,5,FALSE,"Online"
"London",F,35,jo@ted.cv,5,FALSE,"Online"
"London",M,36,tibimup@kesufva.ad,4,FALSE,"Phone"
"New York",M,31,fof@ij.az,4,TRUE,"Online"
"Seattle",F,18,wub@ke.lu,1,TRUE,"Online"
"San Diego",F,75,edoos@tair.bi,4,FALSE,"In store"
"London",F,70,dujwoduc@sijtauci.vn,5,FALSE,"In store"
"Seattle",M,28,ninsugi@ini.lk,5,FALSE,"Online"
"London",F,20,naseh@gologne.sb,4,FALSE,"In store"
"Seattle",M,27,waikas@madnod.pn,3,TRUE,"Phone"
"New York",M,39,mor@viszop.gn,4,FALSE,"In store"
"Austin",M,27,kemfetcen@remuk.gi,4,TRUE,"Online"
"Seattle",M,31,okso@amail.pn,4,FALSE,"Phone"
"Denver",M,46,siznensow@ukcusat.fk,4,FALSE,"In store"
"London",M,20,tad@piheja.bn,4,FALSE,"In store"
"Denver",F,69,bik@bafbu.gb,4,TRUE,"Online"
"Seattle",M,48,sop@zi.mz,2,FALSE,"In store"
"Seattle",F,21,vep@wildad.ve,3,FALSE,"In store"
"Denver",M,40,hu@jeg.gov,4,TRUE,"In store"
"Denver",M,40,ek@ho.ie,3,FALSE,"In store"
"New York",M,46,fekog@wot.ch,4,FALSE,"Online"
"New York",F,22,dabmiksam@lewtuhov.hn,5,FALSE,"In store"
"New York",F,66,vucargad@kurako.do,2,FALSE,"Online"
"Denver",M,60,etociwe@tawovu.gu,1,FALSE,"Online"
"Denver",M,34,wipubepi@uhadefid.zm,3,FALSE,"In store"
"Austin",F,48,ziwisaize@pikpu.mr,3,FALSE,"Online"
"New York",F,19,co@ke.jm,4,FALSE,"In store"
"Denver",F,34,gunoppob@lobzak.nz,2,FALSE,"In store"
"London",M,18,denbocsat@ojre.va,3,FALSE,"Online"
"San Diego",F,47,mahjithoc@atsojgu.ma,3,FALSE,"In store"
"Seattle",M,28,wa@noala.hr,1,FALSE,"Phone"
"Seattle",F,61,ed@dej.td,1,FALSE,"In store"
"London",F,58,dirallom@efe.mm,4,FALSE,"Online"
"Denver",F,20,pe@ce.cz,3,FALSE,"Phone"
"Denver",M,43,paroba@ho.qa,5,FALSE,"Phone"
"Denver",M,55,datok@suociwut.in,5,FALSE,"In store"
"Denver",F,60,nedmarbu@nubug.bm,5,FALSE,"In store"
"San Diego",M,58,mice@anha.cg,3,FALSE,"In store"
"Denver",F,48,nefa@cagbiw.ai,5,TRUE,"In store"
"New York",F,70,gih@zes.fk,4,FALSE,"In store"
"Austin",F,31,kib@fikuw.sr,5,FALSE,"In store"
"New York",M,21,gamofo@mur.aw,4,TRUE,"Phone"
"Seattle",F,57,pecda@cicze.tz,3,FALSE,"In store"
"Seattle",M,48,rakorza@vas.gg,5,FALSE,"Online"
"London",F,32,paha@kaabu.ne,5,FALSE,"In store"
"London",M,39,tob@pelbazo.gov,3,FALSE,"Online"
"San Diego",M,35,mavti@piupa.tm,5,FALSE,"In store"
"Seattle",M,23,gihvo@vuf.vg,4,FALSE,"In store"
"Denver",F,29,vouca@watelojin.gr,4,FALSE,"Online"
"Seattle",M,51,uno@owofe.sn,3,FALSE,"In store"
"Denver",F,45,pit@da.gw,4,TRUE,"In store"
"Denver",M,65,vat@kacjafo.sg,5,FALSE,"In store"
"Seattle",F,44,aviduvum@do.cx,5,FALSE,"Online"
"Seattle",F,38,li@nico.lb,4,FALSE,"In store"
"Denver",M,52,fubiwece@non.tz,4,FALSE,"In store"
"San Diego",M,44,tocfa@cumso.vc,1,FALSE,"In store"
"Seattle",F,48,la@kizud.cy,4,FALSE,"Online"
"Austin",M,52,jevbukzu@pu.wf,5,FALSE,"Online"
"New York",M,72,viv@cujbimeh.is,5,TRUE,"In store"
"London",M,34,sobozo@rom.tn,5,FALSE,"In store"
"London",F,47,burnazawo@iv.mn,5,FALSE,"In store"
"Denver",F,42,haddi@imrodgec.hm,1,FALSE,"In store"
"Denver",F,72,sarugu@puuvehuf.ru,2,FALSE,"In store"
"Denver",M,42,pucdu@dezuc.sj,4,FALSE,"Online"
"London",F,37,seus@poh.lt,5,TRUE,"Phone"
"Austin",M,44,kovavufu@araof.gf,5,FALSE,"Online"
"London",F,54,mo@hu.io,4,FALSE,"Online"
"New York",M,31,vicko@lahzidvi.us,1,FALSE,"Online"
"San Diego",F,37,uhutuwso@luwece.tf,5,FALSE,"Online"
"San Diego",F,42,mocito@damzo.uz,5,FALSE,"In store"
"New York",M,67,wihtihja@zousa.kg,5,FALSE,"Online"
"Seattle",M,16,cepaz@befoan.bi,5,FALSE,"In store"
"Denver",M,40,ja@mavgedhaf.gd,3,FALSE,"Online"
"Denver",F,33,aroho@fevub.io,5,FALSE,"In store"
"New York",F,19,tu@nontaag.ao,5,FALSE,"In store"
"London",M,27,paral@punuf.ba,4,FALSE,"Online"
"New York",M,61,roda@po.sc,5,TRUE,"Phone"
"Seattle",F,61,fe@wobdekan.kr,4,FALSE,"Phone"
"New York",F,54,lalo@ilova.sd,2,FALSE,"Online"
"New York",F,20,anu@ruve.fi,4,FALSE,"Online"
"San Diego",M,16,zajlo@dacan.sl,5,FALSE,"Online"
"Denver",F,17,lope@uvejuuno.vc,2,TRUE,"Phone"
"Seattle",M,39,casot@raebut.zm,5,FALSE,"Online"
"Seattle",M,30,ri@witmahru.sj,4,FALSE,"Online"
"Denver",M,19,dow@juri.hm,2,FALSE,"Online"
"Seattle",M,48,algi@efulalla.mc,5,FALSE,"Online"
"Denver",F,59,do@jupwojiv.ye,5,FALSE,"Online"
"Denver",M,25,ze@cebawedif.tl,5,FALSE,"In store"
"San Diego",F,20,roudo@miulcib.gw,4,FALSE,"In store"
"New York",F,43,poti@mak.uz,3,FALSE,"Online"
"Seattle",F,47,avuiw@sarver.th,3,FALSE,"Online"
"Denver",F,43,uwosiwide@raw.my,4,FALSE,"In store"
"Seattle",M,36,dihnar@tus.fm,2,FALSE,"In store"
"Austin",M,26,kiw@umetovne.er,2,FALSE,"Online"
"Seattle",M,60,luz@ditriz.kz,1,FALSE,"Online"
"London",F,60,ipro@vasvafov.dj,1,FALSE,"Phone"
"New York",M,34,tabrih@ripizar.pl,2,FALSE,"In store"
"Seattle",F,39,go@ka.af,3,FALSE,"In store"
"Austin",F,59,zaaw@idosuj.ml,4,FALSE,"Online"
"Seattle",M,55,hu@vewboz.eg,1,FALSE,"In store"
"Denver",M,70,wocen@ohborus.cd,3,FALSE,"Phone"
"Denver",M,31,osdosgi@de.af,5,FALSE,"Online"
"New York",M,74,gu@sajkahe.pe,2,FALSE,"In store"
"Austin",M,35,dakogto@bes.mn,5,FALSE,"Online"
"London",F,41,iccah@elpup.ne,4,FALSE,"In store"
"New York",M,64,tairo@ki.nc,3,FALSE,"Phone"
"London",M,42,vo@jeteaf.km,5,FALSE,"Phone"
"Denver",F,64,he@kebajza.gl,3,FALSE,"Online"
"Denver",M,72,jem@ohik.zm,4,FALSE,"Phone"
"Seattle",M,60,libo@ridzu.fk,3,FALSE,"In store"
"London",M,55,tucari@gapev.py,5,FALSE,"Online"
"Seattle",M,38,diep@omaibi.am,1,FALSE,"In store"
"Denver",M,64,ricav@vobfiske.bt,2,TRUE,"Online"
"Austin",F,29,pakumta@osuibilur.cz,4,FALSE,"Phone"
"Seattle",M,39,lum@ilosa.nl,4,FALSE,"Online"
"Seattle",F,56,bi@ma.co.uk,2,FALSE,"In store"
"New York",M,64,ec@nut.nf,4,FALSE,"In store"
"Austin",F,32,gean@je.mk,4,FALSE,"In store"
"Seattle",F,40,jidu@tivlepti.nf,5,FALSE,"Phone"
"Seattle",F,40,lenaote@duno.mu,4,TRUE,"In store"
"Denver",F,37,awwuw@zoamauju.kz,5,FALSE,"Online"
"London",M,70,elomo@oturaw.cl,3,FALSE,"Online"
"Austin",M,35,gaho@pushoun.sr,4,FALSE,"In store"
"Seattle",M,65,tinruz@tozo.er,5,FALSE,"Online"
"Seattle",M,50,zaizavoj@sucugze.pe,5,FALSE,"In store"
"London",M,38,rehozoda@vadulcu.cf,2,FALSE,"In store"
"Denver",F,34,tesuno@rofohto.je,4,FALSE,"In store"
"Seattle",F,56,kar@peuz.si,5,FALSE,"In store"
"London",M,65,ta@elhot.tr,4,FALSE,"In store"
"Seattle",M,27,namok@cohikwu.bs,4,FALSE,"In store"
"Seattle",F,20,teerzi@ipuoj.pf,5,FALSE,"Online"
"Seattle",F,57,evrevwa@el.ml,1,FALSE,"Online"
"San Diego",M,40,kuzne@beku.co,4,FALSE,"Online"
"San Diego",M,32,eso@suabvec.cc,4,FALSE,"Online"
"Denver",M,62,cus@me.cz,5,TRUE,"Phone"
"Seattle",F,28,ut@oweeki.sr,4,FALSE,"Phone"
"Seattle",F,58,novvuaf@gebhuzu.mr,4,FALSE,"In store"
"Austin",M,55,uvjusoj@og.edu,2,FALSE,"In store"
"Seattle",M,58,ozduhet@vu.hk,5,FALSE,"Online"
"Seattle",M,74,hocub@mun.gb,1,FALSE,"In store"
"Austin",F,28,ge@ni.gl,5,FALSE,"In store"
"New York",M,33,jab@fokgil.net,5,FALSE,"In store"
"Seattle",F,57,niziif@go.tr,1,FALSE,"In store"
"Denver",M,50,nozbew@zutkebged.cn,5,FALSE,"Phone"
"Denver",M,37,case@pajileve.rs,4,FALSE,"Phone"
"London",F,59,runnipu@fojiata.io,4,FALSE,"In store"
"Denver",M,50,we@ju.iq,5,FALSE,"In store"
"London",F,55,kureg@ki.net,5,FALSE,"In store"
"Denver",M,37,pe@mocasoh.sa,4,FALSE,"Online"
"San Diego",F,30,hatkim@ajamabuc.ge,4,FALSE,"In store"
"London",F,53,sup@hu.mq,3,FALSE,"Online"
"Denver",F,46,het@raide.sv,5,FALSE,"In store"
"Seattle",M,49,fu@nir.dj,4,FALSE,"In store"
"San Diego",M,27,imvad@huniluj.ac,5,FALSE,"In store"
"Denver",F,60,sorfahuh@kelazo.lv,3,FALSE,"Online"
"Denver",F,59,tiv@cijnousu.at,5,FALSE,"In store"
"London",M,37,wu@zuah.it,3,FALSE,"In store"
"New York",F,37,lumotu@hivre.il,4,FALSE,"In store"
"Seattle",F,68,muaj@doda.tj,3,TRUE,"Online"
"Seattle",M,67,ofu@izpowco.bm,2,FALSE,"In store"
"Austin",F,63,tanecuni@buczurzet.cc,4,FALSE,"Online"
"Denver",F,61,lut@calor.ir,5,FALSE,"In store"
"Denver",F,33,ilkosbo@panjiwpe.mp,5,FALSE,"Online"
"Denver",F,63,ceritigo@tokdajuz.cc,5,FALSE,"Phone"
"Denver",M,61,zicrij@um.gl,3,FALSE,"In store"
"Austin",M,44,eg@jemgegpat.bn,5,FALSE,"In store"
"Austin",F,57,if@ti.jm,5,FALSE,"Online"
"Denver",F,56,cor@ikivopwij.zm,5,FALSE,"Online"
"London",M,37,evuwagac@aso.bj,5,FALSE,"Phone"
"Seattle",M,68,umi@nucinuv.cz,3,TRUE,"Phone"
"San Diego",M,70,om@digebzu.se,4,FALSE,"In store"
"Denver",F,41,osipojji@pivsehak.pk,5,FALSE,"Online"
"Denver",M,36,idi@gi.bo,5,TRUE,"In store"
"Seattle",M,50,tecaw@sa.hk,5,FALSE,"In store"
"New York",M,55,pa@tut.jp,4,FALSE,"Online"
"Denver",M,22,gune@polup.aq,4,FALSE,"In store"
"Denver",M,41,faca@kodnejmic.ck,5,FALSE,"In store"
"Austin",M,21,likujepok@olgorhod.ir,5,FALSE,"Phone"
"New York",M,68,ma@va.cv,5,FALSE,"In store"
"Seattle",F,34,dod@lawi.sr,5,FALSE,"In store"
"San Diego",F,35,zomovwa@pad.gu,5,FALSE,"In store"
"Austin",M,32,pogmi@ofapeted.nu,3,FALSE,"In store"
"Austin",M,62,lamecwah@vejijkoh.it,5,FALSE,"In store"
"Austin",F,51,haiz@magec.ps,2,FALSE,"In store"
"San Diego",F,34,kiglan@dutket.ye,4,FALSE,"In store"
"Austin",M,34,howcoce@uvo.kz,4,FALSE,"In store"
"Seattle",F,44,sijuhes@jepuz.bw,4,FALSE,"In store"
"Denver",F,36,miv@hit.ls,5,TRUE,"Online"
"Denver",M,44,ajiotaso@luzwepe.sa,5,FALSE,"In store"
"Austin",F,45,vovga@negadeva.lv,4,FALSE,"In store"
"Seattle",M,41,bihiga@sar.ac,5,TRUE,"In store"
"San Diego",M,75,kumog@se.cu,4,FALSE,"In store"
"Austin",F,55,costuw@wope.wf,1,FALSE,"In store"
"Seattle",F,29,zegati@uf.dz,5,FALSE,"Phone"
"London",M,58,sir@icutis.by,5,TRUE,"Online"
"New York",M,45,wurpoh@bu.md,3,FALSE,"In store"
"Denver",F,53,ekekolpa@ahvevi.net,3,FALSE,"In store"
"London",M,19,nerzazi@ihvutate.sj,5,FALSE,"In store"
"Denver",M,46,li@tebizba.cu,3,FALSE,"In store"
"New York",M,66,wobaztov@tembujbe.mm,4,FALSE,"Online"
"Denver",F,46,petag@azabop.bi,4,TRUE,"In store"
"Seattle",M,35,zetsaj@tihjawli.ba,5,FALSE,"Online"
"Denver",F,37,pigojnu@vanu.pf,5,FALSE,"In store"
"Seattle",M,73,rezazbez@apam.mp,4,FALSE,"Online"
"Denver",F,40,pofuhve@hu.ci,5,FALSE,"Online"
"New York",M,39,vejiwat@rehessep.ca,5,FALSE,"In store"
"Denver",F,70,emmuot@vog.ua,4,FALSE,"Online"
"London",M,40,banipa@vawnac.io,3,FALSE,"Phone"
"Denver",M,38,pepuve@sawjuide.ki,3,FALSE,"Online"
"Denver",F,31,pecfi@wasmiceg.sl,4,FALSE,"In store"
"Denver",F,51,casek@vidwejka.tk,3,FALSE,"In store"
"Denver",M,26,nu@gaur.rw,4,TRUE,"In store"
"Austin",M,19,eke@weldubmuz.net,5,FALSE,"Online"
"Denver",F,40,sebtioj@rej.pe,4,FALSE,"Online"
"London",M,50,fale@fumoskic.gp,4,FALSE,"In store"
"Denver",F,75,ic@hip.dz,1,FALSE,"In store"
"Denver",M,40,pimolip@ma.cl,3,FALSE,"In store"
"Austin",M,30,hifnu@ak.br,4,FALSE,"Online"
"San Diego",F,71,ti@gakotbah.kg,5,FALSE,"Phone"
"Denver",M,48,foeheja@tuh.tf,5,FALSE,"In store"
"Seattle",F,42,mol@puurode.dk,4,FALSE,"In store"
"San Diego",M,31,tub@unume.vc,5,FALSE,"Online"
"Denver",F,57,ne@wewojo.cv,5,FALSE,"Online"
"New York",M,26,kual@di.ag,3,FALSE,"Online"
"London",M,40,zaserne@utmetsus.am,5,FALSE,"Online"
"Denver",M,42,nar@ritafi.su,4,FALSE,"Online"
"London",F,29,tof@sohmij.bd,3,FALSE,"In store"
"Austin",M,51,ho@vikwi.hk,3,FALSE,"Online"
"Denver",F,61,nik@ado.tm,4,TRUE,"Online"
"Denver",M,50,koha@jiaduraj.me,4,FALSE,"In store"
"London",M,68,cal@tozamki.ar,5,FALSE,"Phone"
"Seattle",M,37,pirkicpuh@neumojiw.sn,1,TRUE,"In store"
"New York",F,46,jov@vep.th,5,FALSE,"Phone"
"New York",F,63,ca@zajes.mu,4,FALSE,"Online"
"Seattle",F,65,adsa@vegog.ec,5,FALSE,"In store"
"Denver",F,39,oh@zeb.om,4,FALSE,"Online"
